id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,Score,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Tea Treasure,Oily Skin,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171","Best tablet around, cheaper than most and does just as much as other tablets. Great buy, it works perfect! Battery lasts a few days too.",Kindle Fire,,,Matt
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Inner Sense,nykaa.com,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171",She likes to read books and this is a fast and cheap way for her to do so,Kids gift for Xmas,,,Lumpy
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Wet n Wild, Biotique,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171",It's a great buy. Just to read emails and go on the web,Great,,,Eddie
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Richfeel, Customize Your Palette,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171",Great Christmas gifts for the kids. Hours of fun and games.,Kids tablet,,,fungus42
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Moha,Blush,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171",I purchased this tablet mostly for entertainment. I enjoy playing games and this tablet is great for that purpose. Also plan on using it for reading electronic books.,"Great Tablet, I use mostly for gaming",,,DMS13
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Skin Secrets,Maternity Bra,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171",Very nice quality product. East to set up and use.,Great Tablet,,,Kitkat
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,SSCPL Herbals,Eye Palette,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=171",So much more screen size than previously kindles. Fast charging. Longer battery life.,Great size kindle,,,Quiilter
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Inner Sense,Bulk,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=123,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172","Purchased for my mom to read ebooks, great performance, screen looks good, easy to use. Very happy with this purchase.","Great product, love it.",,,BestBuyFAN
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Astaberry,Under Eye Concealer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172",less expensive than last year with so many more features and bigger screen!,Great buy!,,,djace
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,GYMPROT,Bronzer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172",Bought for my wife for X-mas and she loves it. Hasn't put it down,Great device,,,Dcurtis7731
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Lakme,Facewash,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,3,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172","This is a good product for video, surfing and reading. However this version has dropped all android support as far as I can tell. I have a couple of apps that run on my old Fire just fine but are extremely problematic on this one. There is one app I use everyday but it doesn't work on this new Fire, so I have to keep the old one around. Kind of inconvenient. I would recommend seeing if your app is supported on this Fire before dropping the money.",No Android support,,,allenr422000
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,MESMARA,Eye Palette,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172",This was a reasonable replacement for a broken tablet.,Christmas gift,,,Obeliahubbard10
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Dazller Eterna,Under Eye Concealer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172",Purchased this tablet for my two year old son. It is easy for him to use and has been surprisingly durable. Would recommend the replacement plan if purchasing for a child.,Great tablet for a small child,,,Paul
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Kay Beauty,Nail Polish,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172","Better and faster than Kindle 7"". Great performance for the price.",Great performance for the price!,,,goglobal
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Olay,Kids Makeup,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=172","Love it, easy to operate. Very reasonable price - on sale.",Tablet,,,GeminiBrenda
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Head & Shoulders,Contour,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-18T00:00:00.000Z,2017-04-03T19:49:44Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:04:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=139,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=173",Good product. Onboard storage does fill up quickly.,Excellent Product,,,AJ9999
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Beardhood,Foundation,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340",Bought as a gift to my dad and he likes it so far. It's fast enough for apps and great for reading,Cool product,,,Tang
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Biotique,Super Food,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340","Works great but the app store is nothing like that of Apple or Google. Fortunately, you can install many Android apps from 1Mobile. The screen is fabulous and it's great at its roots: making reading books fun.",Great but alone,,,WoodMan196
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Himalaya,Lip Stain,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340","I love this tablet. I know it's not an iPad or any of the big tablets but it does just what I need it to do. I've had it a few weeks now. I've downloaded videos, read a few books and played some games. I've had zero problems so far. I know it's not the best video, but for the price of the tablet I don't expect it to look like my flat screen TV. I'm trying not to load too many things to keep it from slowing down. So far so good. Browsing the internet is easy too. I'm getting used to the browser and the app store for Amazon. For the price of this tablet it's not too shabby!!!",Good tablet for reading and watching videos,,,Stacey
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Kevin.Murphy,Acne Treatment,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340",You can do some many things and the best part apps for free on Amazon underground!,Great Tablet,,,Gemini117
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Sorich Organics,Nivea,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340","Works great for my 6 year old. Wanted an inexpensive tablet for himsince he can be pretty rough with things. So far so good, and we love the FreeTime app.",Nice tablet for 6 year old,,,Teri
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,SSCPL Herbals,Face Wash,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340",Was looking to get an inexpensive tablet that ran Android. The Amazon Fire tablet was a much better value than other similar products. Have been very happy with the tablets durability and quality so far too. Would recommend to anyone looking for a lower-end tablet.,Great value,,,Kristian
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Aveda, Maternity Bra,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340",Bought 2 for each of our teenagers and they just love it... Very cool reading features and zero buffering while watching Netflix.,Teenagers love it!,,,JOEY777
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,TONYMOLY,Contour,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-18T00:00:00.000Z,2017-04-03T19:49:24Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=307,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341",Good quality product. Clear display and easy to use.,Good product.,,,Style
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Inner Sense,Foundation,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-10T00:00:00.000Z,2017-04-03T19:49:09Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=268,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316","My mother, husband, and daughter all enjoy using Fire. It's a great way to stay preoccupied.",Perfect for Any Age,,,Bella
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Kapiva Ayurveda,Super Food,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-10T00:00:00.000Z,2017-04-03T19:49:09Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=268,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316",Out of all the tablet choices out there we buy these for our children over any other. You can't beat the price and durability.,Kindle Fire is best bang for buck,,,Quincy
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,CADIVEU,Lip Stain,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-10T00:00:00.000Z,2017-04-03T19:49:09Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=268,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316",very good product and right on the cost! Great gift for the holidays.,Love it! Easy to use and fun,,,tamtts1948
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Deborah,Acne Treatment,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-10T00:00:00.000Z,2017-04-03T19:49:09Z,"2017-04-03T03:01:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=268,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316",Purchased this for reading and the price. Good value for money.,Great for reading,,,Lionking
